EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM
20090121211841976,2009-01-21T21:18:41.984000Z,-84.040096,-78.136787,1.935,6.006,6.768,-84.039657,-78.137362,1.9504,0.1794,0.1188,0.0745,0.0547,0.0716,0.0595,0.0615,3.765,3.272,3.765
20090121211854156,2009-01-21T21:18:54.168000Z,-83.763589,-78.148836,1.9,11.04,12.85,-83.763317,-78.148752,1.8851,0.0657,0.1287,0.2039,0.0423,0.0374,0.0459,0.0417,4.479,3.683,4.479
20090121211910592,2009-01-21T21:19:10.632000Z,-83.765983,-78.149195,1.92,8.196,9.37,-83.766047,-78.148858,1.8858,0.0634,0.127,0.1874,0.0534,0.0812,0.0716,0.0677,4.187,3.536,4.187
20090121211953632,2009-01-21T21:19:53.644000Z,-83.813797,-78.139451,1.915,5.96,6.848,-83.812914,-78.138959,1.9159,0.0635,0.1203,0.1666,0.0686,0.0787,0.0479,0.0637,3.792,3.187,3.792
20090121211956216,2009-01-21T21:19:56.244000Z,-83.764024,-78.148881,1.895,11.11,12.85,-83.767895,-78.149016,1.9121,0.062,0.1984,0.142,0.0697,0.0646,0.0651,0.0664,4.42,3.684,4.42
20090121212001972,2009-01-21T21:20:01.988000Z,-83.973322,-78.150964,1.98,6.325,7.07,-83.974658,-78.151005,1.9603,0.1825,0.093,0.0754,0.0573,0.0771,0.0442,0.058,3.844,3.349,3.844
20090121212004528,2009-01-21T21:20:04.544000Z,-83.952562,-78.140579,1.99,5.812,6.748,-83.953064,-78.140384,1.9717,0.2276,0.0785,0.0941,0.0573,0.0896,0.047,0.0622,3.71,3.087,3.71
20090121212006272,2009-01-21T21:20:06.256000Z,-83.90966,-78.159437,1.95,8.629,10.15,-83.911872,-78.15894,1.9785,0.2702,0.077,0.0993,0.0457,0.0709,0.0691,0.0607,4.327,3.591,4.327
20090121212017828,2009-01-21T21:20:17.856000Z,-83.764457,-78.149195,1.915,6.913,7.79,-83.76639,-78.149296,1.9153,0.0618,0.1576,0.2032,0.0818,0.0862,0.0862,0.0847,3.645,3.153,3.645
20090121212042888,2009-01-21T21:20:42.912000Z,-83.93889,-78.156927,1.955,15.03,17.53,-83.939977,-78.156883,1.951,0.212,0.0724,0.0971,0.0431,0.06,0.0535,0.0517,5.654,4.67,5.654
20090121212044668,2009-01-21T21:20:44.692000Z,-83.763591,-78.148657,1.9,8.611,9.896,-83.76322,-78.14868,1.8762,0.0584,0.1389,0.1828,0.0508,0.06,0.0633,0.0578,4.014,3.376,4.014
20090121212110680,2009-01-21T21:21:10.680000Z,-84.016171,-78.140112,1.98,13.92,16.19,-84.017284,-78.139928,1.9711,0.0758,0.1037,0.1846,0.0375,0.0585,0.0504,0.048,5.971,4.965,5.971
20090121212121048,2009-01-21T21:21:21.052000Z,-84.02509,-78.138854,1.94,5.508,6.274,-84.023829,-78.13894,1.938,0.0622,0.1301,0.1785,0.0656,0.079,0.0599,0.0677,3.902,3.341,3.902
20090121212127676,2009-01-21T21:21:27.708000Z,-83.764022,-78.14906,1.9,7.944,9.428,-83.763445,-78.149196,1.8642,0.0623,0.2241,0.1626,0.0648,0.0701,0.0766,0.0703,3.955,3.223,3.955
20090121212152952,2009-01-21T21:21:52.988000Z,-84.019552,-78.173385,1.99,5.833,6.684,-84.021146,-78.173337,1.9742,0.062,0.115,0.1672,0.0603,0.0741,0.0613,0.065,3.81,3.211,3.81
20090121212156324,2009-01-21T21:21:56.324000Z,-83.973105,-78.151188,2.045,8.384,9.911,-83.974449,-78.151077,2.0109,0.1847,0.0854,0.0794,0.0365,0.0501,0.0447,0.0434,5.136,4.242,5.136
20090121212201380,2009-01-21T21:22:01.416000Z,-83.958568,-78.16597,1.86,29.14,34.49,-83.959561,-78.166428,1.8394,0.1742,0.0709,0.0837,0.0244,0.0442,0.0497,0.0377,8.66,7.01,8.66
20090121212204644,2009-01-21T21:22:04.672000Z,-83.763589,-78.148836,1.92,9.636,11.35,-83.764144,-78.148949,1.909,0.0633,0.1389,0.1929,0.0529,0.0548,0.0535,0.0537,3.835,3.148,3.835
20090121212221764,2009-01-21T21:22:21.800000Z,-83.938018,-78.157017,1.955,8.323,9.623,-83.937614,-78.157205,1.9261,0.2089,0.0766,0.0994,0.0513,0.0705,0.0568,0.059,3.941,3.315,3.941
20090121212224592,2009-01-21T21:22:24.596000Z,-83.909878,-78.159213,1.94,12.6,14.6,-83.911879,-78.159086,1.9327,0.2472,0.0775,0.0933,0.0372,0.0573,0.053,0.0483,5.334,4.459,5.334
20090121212236536,2009-01-21T21:22:36.568000Z,-83.764241,-78.148971,1.915,11.9,13.59,-83.765435,-78.14887,1.9271,0.0651,0.118,0.1886,0.0401,0.058,0.0535,0.0499,4.506,3.811,4.506
20090121212302340,2009-01-21T21:23:02.380000Z,-83.763588,-78.148925,1.92,6.917,8.35,-83.762987,-78.148978,1.9077,0.0574,0.126,0.1902,0.0633,0.0719,0.079,0.0711,3.952,3.149,3.952
20090121212304832,2009-01-21T21:23:04.852000Z,-84.015951,-78.139888,1.94,17.59,20.28,-84.015455,-78.140044,1.9283,0.0721,0.0989,0.1638,0.0413,0.047,0.0415,0.0432,6.952,5.858,6.952
20090121212327136,2009-01-21T21:23:27.152000Z,-83.974195,-78.151098,1.985,5.942,7.031,-83.974614,-78.151019,1.9567,0.183,0.1011,0.0787,0.0642,0.0716,0.0441,0.0587,4.081,3.358,4.081
20090121212331028,2009-01-21T21:23:31.048000Z,-83.852566,-78.140848,1.955,11.6,13.64,-83.851231,-78.140672,1.9477,0.0711,0.1393,0.1589,0.0399,0.0533,0.0349,0.042,4.945,4.03,4.945
20090121212333400,2009-01-21T21:23:33.420000Z,-83.762717,-78.148835,1.91,10.28,12.32,-83.761543,-78.148657,1.8831,0.0606,0.132,0.187,0.0477,0.0559,0.0624,0.055,4.544,3.673,4.544
20090121212341404,2009-01-21T21:23:41.408000Z,-83.909878,-78.159348,1.945,10.94,13.19,-83.912332,-78.159018,1.9704,0.2483,0.0739,0.0885,0.0519,0.0713,0.0681,0.0632,5.019,4.055,5.019
20090121212354604,2009-01-21T21:23:54.596000Z,-83.938672,-78.157061,1.96,5.694,6.565,-83.940329,-78.156753,1.9499,0.0755,0.1098,0.2401,0.0738,0.1066,0.0714,0.0825,3.159,2.666,3.159
20090121212401420,2009-01-21T21:24:01.452000Z,-83.763805,-78.14897,1.915,10.35,12.16,-83.765941,-78.149041,1.9169,0.0674,0.1299,0.2006,0.0499,0.0682,0.0688,0.0617,4.438,3.643,4.438
20090121212409580,2009-01-21T21:24:09.588000Z,-83.813714,-78.151005,1.935,21.33,23.88,-83.812501,-78.150836,1.9307,0.0715,0.1119,0.2107,0.0372,0.0664,0.0596,0.0528,6.126,5.204,6.126
20090121212439472,2009-01-21T21:24:39.496000Z,-83.951474,-78.140803,2.035,5.637,6.494,-83.951894,-78.14062,2.0144,0.2288,0.0802,0.0985,0.0543,0.0829,0.0476,0.0598,3.433,2.888,3.433
20090121212451508,2009-01-21T21:24:51.520000Z,-84.016169,-78.139888,1.95,34.2,40.35,-84.017198,-78.139878,1.9447,0.07,0.0964,0.1501,0.032,0.0347,0.0414,0.0358,7.998,6.45,7.998
20090121212452688,2009-01-21T21:24:52.724000Z,-83.763371,-78.148836,1.905,10.0,11.74,-83.76376,-78.149029,1.8734,0.0647,0.1415,0.1869,0.0443,0.0529,0.0606,0.0522,4.751,3.925,4.751
20090121212502784,2009-01-21T21:25:02.836000Z,-83.957915,-78.166373,1.795,29.96,34.65,-83.960426,-78.166262,1.8148,0.1687,0.0812,0.0696,0.0216,0.0515,0.043,0.0363,8.09,6.72,8.09
20090121212505752,2009-01-21T21:25:05.772000Z,-83.909878,-78.159213,1.89,13.1,15.23,-83.912507,-78.158601,1.8934,0.2444,0.0805,0.0934,0.0463,0.0716,0.0618,0.059,5.594,4.658,5.594
20090121212513140,2009-01-21T21:25:13.180000Z,-83.763587,-78.14897,1.91,8.896,10.36,-83.763681,-78.148988,1.8995,0.0678,0.1537,0.211,0.0511,0.056,0.066,0.0573,4.023,3.343,4.023
20090121212527328,2009-01-21T21:25:27.356000Z,-83.972883,-78.150606,1.925,7.228,8.363,-83.972934,-78.150705,1.9081,0.0762,0.111,0.1797,0.0505,0.0634,0.0451,0.0525,4.03,3.39,4.03
20090121212541424,2009-01-21T21:25:41.432000Z,-83.942159,-78.155807,1.985,10.39,11.55,-83.941443,-78.155903,1.9554,0.0689,0.1036,0.2183,0.0555,0.0729,0.0592,0.0621,5.146,4.422,5.146
20090121212550372,2009-01-21T21:25:50.368000Z,-83.980087,-78.151813,2.02,5.55,6.353,-83.98168,-78.151594,2.0151,0.0667,0.1266,0.1817,0.0593,0.0722,0.0437,0.0572,3.027,2.569,3.027
20090121212552152,2009-01-21T21:25:52.180000Z,-83.956905,-78.137577,2.025,9.4,10.77,-83.956421,-78.137578,2.0068,0.3092,0.0793,0.1025,0.0637,0.1022,0.0552,0.0711,4.593,3.889,4.593
20090121212604792,2009-01-21T21:26:04.808000Z,-83.763805,-78.14897,1.905,10.08,11.85,-83.765673,-78.149219,1.904,0.0623,0.1323,0.1922,0.0502,0.0606,0.0575,0.0559,4.272,3.518,4.272
20090121212619156,2009-01-21T21:26:19.192000Z,-83.937801,-78.15733,1.955,5.82,6.762,-83.938777,-78.157234,1.9479,0.189,0.0721,0.0883,0.0654,0.0841,0.0629,0.0702,3.27,2.748,3.27
20090121212628272,2009-01-21T21:26:28.268000Z,-84.036185,-78.13764,1.895,5.578,6.401,-84.039479,-78.137954,1.9049,0.3309,0.1731,0.0801,0.1599,0.1514,0.0828,0.1261,3.568,3.028,3.568
20090121212637092,2009-01-21T21:26:37.100000Z,-83.763588,-78.148881,1.905,10.51,12.28,-83.764045,-78.14913,1.9041,0.0674,0.1252,0.2141,0.0492,0.0769,0.0739,0.0654,4.782,3.953,4.782
20090121212648052,2009-01-21T21:26:48.056000Z,-83.911623,-78.158766,1.91,11.19,12.98,-83.911828,-78.159058,1.9117,0.2592,0.0734,0.0911,0.0478,0.0699,0.0701,0.0616,5.09,4.262,5.09
20090121212701420,2009-01-21T21:27:01.448000Z,-83.972668,-78.151009,1.95,7.159,8.264,-83.974477,-78.150469,1.914,0.2005,0.0939,0.0837,0.0636,0.077,0.0424,0.0592,4.583,3.866,4.583
20090121212714008,2009-01-21T21:27:14.028000Z,-83.763588,-78.148881,1.9,9.806,11.16,-83.764322,-78.148834,1.8888,0.0624,0.201,0.162,0.0563,0.0591,0.0622,0.0591,3.902,3.309,3.902
20090121212731524,2009-01-21T21:27:31.544000Z,-84.01617,-78.139978,1.95,39.98,47.38,-84.016155,-78.139969,1.925,0.0667,0.0919,0.1505,0.028,0.0469,0.0419,0.038,8.538,6.912,8.538
20090121212740420,2009-01-21T21:27:40.468000Z,-83.958131,-78.16597,1.805,41.09,47.74,-83.960345,-78.166199,1.8157,0.166,0.0697,0.0804,0.0236,0.047,0.0389,0.0351,9.099,7.406,9.099
20090121212742852,2009-01-21T21:27:42.864000Z,-83.815758,-78.139317,1.975,5.861,7.026,-83.814412,-78.139513,1.9549,0.0667,0.1343,0.2164,0.0713,0.077,0.0469,0.0636,3.927,3.183,3.927
20090121212750820,2009-01-21T21:27:50.860000Z,-83.762282,-78.148746,1.92,9.187,10.7,-83.762169,-78.148661,1.8807,0.0124,0.0329,0.0333,0.0657,0.0705,0.0807,0.072,3.878,3.225,3.878
20090121212755696,2009-01-21T21:27:55.700000Z,-83.911841,-78.158452,1.945,8.153,9.483,-83.912467,-78.158018,1.9348,0.2704,0.0798,0.0959,0.0639,0.096,0.082,0.0795,4.111,3.444,4.111
20090121212815860,2009-01-21T21:28:15.900000Z,-83.940197,-78.156434,1.955,6.155,7.049,-83.940293,-78.156585,1.9365,0.0782,0.1185,0.2351,0.0642,0.0879,0.0603,0.0698,3.547,3.031,3.547
20090121212819548,2009-01-21T21:28:19.576000Z,-83.763586,-78.14906,1.905,9.415,10.85,-83.765119,-78.149122,1.8913,0.0591,0.1244,0.1798,0.042,0.0572,0.0667,0.0543,4.118,3.467,4.118
20090121212845668,2009-01-21T21:28:45.676000Z,-83.765328,-78.14924,1.945,8.142,9.348,-83.764893,-78.149141,1.9113,0.0665,0.1501,0.2292,0.0652,0.0647,0.0721,0.0672,4.299,3.638,4.299
20090121212850812,2009-01-21T21:28:50.812000Z,-83.940416,-78.156434,1.955,10.63,12.54,-83.941314,-78.156355,1.9591,0.2216,0.0719,0.0921,0.0463,0.0661,0.0486,0.053,5.399,4.443,5.399
20090121212907212,2009-01-21T21:29:07.216000Z,-83.864763,-78.141701,1.87,10.18,12.03,-83.862567,-78.141491,1.8803,0.0697,0.1397,0.1791,0.1248,0.0738,0.0517,0.0781,4.512,3.687,4.512
20090121212915028,2009-01-21T21:29:15.076000Z,-83.763153,-78.148836,1.9,9.154,10.36,-83.760944,-78.14876,1.8558,0.0635,0.1372,0.2239,0.0615,0.069,0.076,0.0686,4.017,3.451,4.017
20090121212938872,2009-01-21T21:29:38.840000Z,-83.955383,-78.138025,2.025,5.696,6.642,-83.95708,-78.137605,2.004,0.3281,0.0826,0.1083,0.0649,0.1425,0.0626,0.0834,3.357,2.791,3.357
20090121212952356,2009-01-21T21:29:52.360000Z,-84.01769,-78.139484,1.955,18.08,20.56,-84.017597,-78.139716,1.9526,0.0687,0.0992,0.1644,0.0236,0.0475,0.0444,0.0368,6.551,5.559,6.551
20090121213000152,2009-01-21T21:30:00.172000Z,-83.90966,-78.159213,1.85,15.38,17.94,-83.9115,-78.158898,1.8671,0.2768,0.0755,0.0989,0.0467,0.0738,0.0676,0.0615,6.266,5.199,6.266
20090121213006400,2009-01-21T21:30:06.412000Z,-83.763806,-78.148881,1.89,8.506,9.768,-83.76455,-78.14864,1.878,0.007,0.0222,0.0221,0.0506,0.0635,0.0585,0.0573,3.751,3.15,3.751
20090121213036328,2009-01-21T21:30:36.344000Z,-83.973322,-78.151098,2.005,11.78,13.54,-83.973953,-78.151306,1.9629,0.1704,0.0771,0.0848,0.0413,0.0573,0.0351,0.0436,5.818,4.906,5.818
20090121213039248,2009-01-21T21:30:39.260000Z,-83.763371,-78.148836,1.91,10.62,12.3,-83.763373,-78.148882,1.9033,0.0644,0.1359,0.1957,0.0513,0.0546,0.0576,0.0544,4.394,3.643,4.394
20090121213046936,2009-01-21T21:30:46.964000Z,-83.934981,-78.162794,1.945,5.852,6.869,-83.93577,-78.162967,1.9068,0.2479,0.09,0.0804,0.0646,0.0868,0.0808,0.0768,3.647,3.029,3.647
20090121213110732,2009-01-21T21:31:10.736000Z,-83.911623,-78.158676,1.905,11.87,14.43,-83.912944,-78.158681,1.9013,0.2475,0.0786,0.0978,0.0483,0.0717,0.0596,0.0591,5.86,4.682,5.86
20090121213119796,2009-01-21T21:31:19.812000Z,-83.938891,-78.157196,1.95,6.068,6.808,-83.940004,-78.157045,1.9387,0.0797,0.1094,0.2515,0.0718,0.0922,0.0711,0.0778,3.426,2.983,3.426
20090121213125456,2009-01-21T21:31:25.448000Z,-83.942813,-78.155807,2.025,7.627,8.812,-83.941972,-78.156315,1.9996,0.0707,0.0996,0.2485,0.0599,0.0775,0.0596,0.0652,4.047,3.385,4.047
20090121213133376,2009-01-21T21:31:33.388000Z,-83.763591,-78.148612,1.895,12.46,14.45,-83.76448,-78.148674,1.8814,0.0124,0.0328,0.0333,0.0409,0.0512,0.0487,0.0467,4.44,3.699,4.44
20090121213158396,2009-01-21T21:31:58.396000Z,-83.853872,-78.141207,1.945,6.497,7.765,-83.853107,-78.140844,1.9453,0.0682,0.1404,0.1743,0.0584,0.0758,0.0374,0.0549,4.011,3.235,4.011
20090121213201984,2009-01-21T21:32:02.020000Z,-83.957913,-78.165925,1.805,54.28,62.81,-83.959694,-78.166079,1.8108,0.1604,0.0702,0.0885,0.0226,0.0447,0.0347,0.0327,9.4,7.721,9.4
20090121213211376,2009-01-21T21:32:11.396000Z,-83.763371,-78.148791,1.9,14.14,16.46,-83.763267,-78.148733,1.8851,0.0641,0.121,0.1935,0.0394,0.0401,0.0462,0.0418,5.342,4.423,5.342
20090121213216832,2009-01-21T21:32:16.836000Z,-84.018558,-78.139126,1.955,39.31,47.53,-84.017689,-78.139806,1.954,0.0734,0.0918,0.1538,0.025,0.0293,0.0285,0.0275,8.792,6.941,8.792
20090121213223320,2009-01-21T21:32:23.332000Z,-83.95191,-78.140937,2.05,6.529,7.332,-83.952569,-78.140855,2.035,0.2508,0.0842,0.0943,0.0577,0.0805,0.0475,0.0604,3.598,3.104,3.598
20090121213229020,2009-01-21T21:32:29.020000Z,-83.973104,-78.151098,2.035,8.16,9.508,-83.973367,-78.150941,1.9877,0.0751,0.1074,0.1867,0.049,0.0588,0.0431,0.0499,4.374,3.641,4.374
20090121213232148,2009-01-21T21:32:32.192000Z,-84.017365,-78.173117,2.01,5.668,6.454,-84.016652,-78.172258,2.0549,0.0671,0.1365,0.2145,0.1535,0.1502,0.0981,0.1312,3.152,2.677,3.152
20090121213233752,2009-01-21T21:32:33.744000Z,-83.764025,-78.148791,1.89,7.988,9.504,-83.766592,-78.148668,1.8819,0.0124,0.0326,0.0333,0.0527,0.0771,0.0715,0.0663,3.867,3.138,3.867
20090121213249976,2009-01-21T21:32:49.960000Z,-83.909878,-78.159258,1.94,13.41,15.84,-83.912038,-78.158997,1.9419,0.2847,0.0771,0.0946,0.0492,0.0695,0.0676,0.0614,5.638,4.616,5.638
20090121213300360,2009-01-21T21:33:00.368000Z,-83.980959,-78.151813,1.99,5.58,6.408,-83.980782,-78.151624,1.9794,0.0756,0.1059,0.1815,0.0545,0.0699,0.0396,0.0532,3.719,3.146,3.719
20090121213302360,2009-01-21T21:33:02.388000Z,-83.763811,-78.148478,1.885,8.338,9.787,-83.765195,-78.148268,1.8977,0.0733,0.147,0.197,0.0571,0.0589,0.059,0.0584,4.273,3.499,4.273
20090121213304136,2009-01-21T21:33:04.144000Z,-83.954302,-78.139951,2.04,6.088,7.105,-83.954077,-78.14013,2.0419,0.2532,0.0836,0.0964,0.0567,0.0881,0.051,0.0634,3.967,3.308,3.967
20090121213313932,2009-01-21T21:33:13.936000Z,-83.942161,-78.156479,2.05,5.792,6.81,-83.942357,-78.156408,2.038,0.2568,0.1007,0.0764,0.0585,0.0794,0.0596,0.0652,4.268,3.533,4.268
20090121213314636,2009-01-21T21:33:14.640000Z,-84.029178,-78.134105,1.94,6.585,7.648,-84.028417,-78.134114,1.932,0.1239,0.2182,0.0724,0.0512,0.0775,0.0749,0.0667,4.484,3.781,4.484
20090121213346040,2009-01-21T21:33:46.068000Z,-83.763589,-78.148791,1.895,9.422,10.76,-83.764461,-78.148673,1.8817,0.0124,0.0333,0.033,0.0481,0.053,0.053,0.0513,3.909,3.287,3.909
20090121213351784,2009-01-21T21:33:51.780000Z,-83.933452,-78.162705,1.85,5.903,6.672,-83.935538,-78.162737,1.8699,0.238,0.0968,0.0755,0.0634,0.0933,0.0812,0.0784,3.558,3.046,3.558
20090121213405100,2009-01-21T21:34:05.104000Z,-84.017907,-78.139395,1.965,16.5,19.15,-84.016786,-78.139863,1.9507,0.0729,0.0998,0.1699,0.0362,0.0514,0.0433,0.0432,6.477,5.417,6.477
20090121213413768,2009-01-21T21:34:13.752000Z,-83.912059,-78.158676,1.975,10.49,12.38,-83.912311,-78.158832,1.95,0.2942,0.0796,0.0975,0.0509,0.0748,0.0659,0.0631,5.124,4.23,5.124
20090121213418372,2009-01-21T21:34:18.416000Z,-83.952345,-78.140623,1.99,6.599,7.481,-83.952019,-78.140558,1.974,0.2293,0.0825,0.0923,0.0516,0.0823,0.0446,0.0574,3.425,2.929,3.425
20090121213434560,2009-01-21T21:34:34.580000Z,-83.763588,-78.148881,1.895,8.147,9.563,-83.764598,-78.14865,1.8783,0.007,0.022,0.0221,0.0872,0.0824,0.0635,0.077,3.712,3.017,3.712
20090121213513412,2009-01-21T21:35:13.424000Z,-83.763586,-78.14906,1.91,9.862,11.31,-83.765864,-78.149224,1.9093,0.0652,0.2246,0.1821,0.1052,0.0954,0.0804,0.0931,3.683,3.091,3.683
20090121213517772,2009-01-21T21:35:17.804000Z,-83.939761,-78.156434,1.955,7.465,8.512,-83.940666,-78.156213,1.9398,0.2394,0.0744,0.0975,0.0574,0.0811,0.055,0.0635,4.287,3.666,4.287
20090121213520124,2009-01-21T21:35:20.124000Z,-83.958862,-78.136815,2.04,7.463,8.493,-83.956966,-78.13703,2.0361,0.3111,0.0883,0.0952,0.0688,0.0987,0.0597,0.074,3.768,3.219,3.768
20090121213526480,2009-01-21T21:35:26.468000Z,-83.909878,-78.159348,1.93,11.99,13.68,-83.911558,-78.159159,1.9137,0.2705,0.0778,0.0952,0.048,0.0683,0.0594,0.0579,4.932,4.178,4.932
20090121213537240,2009-01-21T21:35:37.236000Z,-83.980305,-78.151858,2.01,5.746,6.598,-83.981666,-78.151762,2.0077,0.0695,0.1072,0.1826,0.0496,0.0631,0.0404,0.0502,3.328,2.822,3.328
20090121213542944,2009-01-21T21:35:42.980000Z,-83.763807,-78.148836,1.9,10.58,12.32,-83.764612,-78.148987,1.8835,0.0664,0.1316,0.1999,0.0447,0.0508,0.0621,0.052,4.138,3.448,4.138
20090121213616716,2009-01-21T21:36:16.732000Z,-83.940199,-78.156972,1.98,5.507,6.342,-83.941022,-78.156991,1.9591,0.0756,0.1017,0.2465,0.069,0.0998,0.0646,0.0763,3.565,3.028,3.565
20090121213622848,2009-01-21T21:36:22.844000Z,-83.973323,-78.151233,2.025,8.088,9.237,-83.974519,-78.151243,2.0054,0.0778,0.1036,0.1913,0.0479,0.066,0.0441,0.0518,4.152,3.508,4.152
20090121213624664,2009-01-21T21:36:24.700000Z,-83.764023,-78.149015,1.905,9.902,11.91,-83.764778,-78.149138,1.8879,0.0579,0.1317,0.1744,0.0559,0.0601,0.0642,0.06,4.32,3.456,4.32
20090121213638920,2009-01-21T21:36:38.968000Z,-83.90966,-78.159437,1.915,9.595,11.28,-83.911803,-78.158809,1.919,0.2469,0.0714,0.0843,0.0563,0.0774,0.0667,0.0663,4.647,3.836,4.647
20090121213647044,2009-01-21T21:36:47.080000Z,-83.84427,-78.144474,1.975,5.63,6.637,-83.845035,-78.144522,1.9705,0.0663,0.1706,0.1959,0.0968,0.0829,0.0457,0.0716,3.477,2.883,3.477
20090121213654632,2009-01-21T21:36:54.676000Z,-83.763806,-78.148881,1.9,7.588,8.866,-83.766287,-78.148895,1.8992,0.0676,0.2227,0.1669,0.0731,0.0717,0.075,0.0733,3.871,3.22,3.871
20090121213657572,2009-01-21T21:36:57.584000Z,-84.027261,-78.138181,1.9,7.719,8.867,-84.025908,-78.138582,1.911,0.0669,0.1223,0.177,0.0463,0.0597,0.0559,0.0537,5.073,4.322,5.073
20090121213702156,2009-01-21T21:37:02.176000Z,-83.852783,-78.140983,1.935,8.047,9.308,-83.849269,-78.140193,1.9473,0.1695,0.1987,0.0729,0.0853,0.0813,0.0371,0.0636,4.027,3.383,4.027
20090121213714960,2009-01-21T21:37:14.980000Z,-83.951038,-78.140668,2.02,6.595,7.404,-83.951414,-78.140705,2.0046,0.2552,0.0835,0.0995,0.0531,0.087,0.0509,0.0617,3.867,3.308,3.867
20090121213717548,2009-01-21T21:37:17.564000Z,-84.022518,-78.164382,2.005,6.68,7.719,-84.022576,-78.164258,1.9966,0.062,0.1501,0.1782,0.0536,0.0729,0.0362,0.0521,3.405,2.866,3.405
20090121213732292,2009-01-21T21:37:32.292000Z,-84.017472,-78.139484,1.945,11.53,13.17,-84.016949,-78.139941,1.9081,0.1962,0.1069,0.086,0.0388,0.0571,0.0607,0.0512,5.934,4.89,5.934
20090121213733144,2009-01-21T21:37:33.192000Z,-83.958349,-78.165836,1.84,47.52,55.87,-83.960157,-78.16593,1.8264,0.0692,0.0922,0.1643,0.0235,0.0405,0.0411,0.034,8.937,7.217,8.937
20090121213736184,2009-01-21T21:37:36.196000Z,-83.763375,-78.148477,1.89,12.36,14.21,-83.763421,-78.148612,1.8726,0.0692,0.1309,0.1966,0.0521,0.0481,0.0485,0.0496,4.651,3.914,4.651
20090121213741092,2009-01-21T21:37:41.132000Z,-83.868318,-78.115637,1.995,11.6,13.2,-83.868384,-78.11536,1.9625,0.0665,0.1363,0.2214,0.0532,0.0693,0.0633,0.0616,4.888,4.097,4.888
20090121213750848,2009-01-21T21:37:50.868000Z,-83.911841,-78.158318,1.94,11.18,13.0,-83.911567,-78.158331,1.8831,0.2828,0.0785,0.0981,0.0353,0.0645,0.0598,0.0515,4.877,4.084,4.877
20090121213802612,2009-01-21T21:38:02.648000Z,-84.021428,-78.164517,2.005,6.91,7.807,-84.021827,-78.164297,1.9945,0.0647,0.1524,0.171,0.0535,0.0681,0.0413,0.0532,3.332,2.863,3.332
20090121213804880,2009-01-21T21:38:04.908000Z,-83.940199,-78.156927,1.95,7.129,8.168,-83.939644,-78.157016,1.918,0.075,0.1037,0.2546,0.0642,0.0945,0.058,0.0706,4.218,3.589,4.218
20090121213818244,2009-01-21T21:38:18.276000Z,-83.952563,-78.140668,2.0,7.349,8.417,-83.951856,-78.140778,1.9879,0.2322,0.0811,0.0966,0.0507,0.0769,0.0454,0.0561,4.568,3.863,4.568
20090121213839168,2009-01-21T21:38:39.168000Z,-83.973541,-78.151143,2.03,8.951,10.34,-83.974361,-78.151145,2.0183,0.1685,0.0902,0.0774,0.0345,0.0468,0.0432,0.0412,4.272,3.576,4.272
20090121213840448,2009-01-21T21:38:40.460000Z,-83.763368,-78.14906,1.9,11.44,13.21,-83.764511,-78.149188,1.8762,0.0642,0.2472,0.1772,0.0577,0.0599,0.0676,0.0616,4.195,3.498,4.195
20090121213846120,2009-01-21T21:38:46.148000Z,-84.037491,-78.137594,1.945,5.512,6.378,-84.03772,-78.137554,1.9239,0.076,0.1134,0.1928,0.0454,0.0677,0.0631,0.0579,3.568,3.009,3.568
20090121213853608,2009-01-21T21:38:53.608000Z,-83.952562,-78.140534,2.045,7.131,8.153,-83.952298,-78.140744,2.0511,0.228,0.0862,0.0954,0.0494,0.0768,0.0418,0.0541,3.71,3.139,3.71
20090121213924388,2009-01-21T21:39:24.392000Z,-84.018124,-78.13935,1.96,20.3,23.38,-84.017056,-78.139681,1.9646,0.0697,0.1024,0.1509,0.0387,0.0463,0.0392,0.0413,6.828,5.724,6.828
20090121213926420,2009-01-21T21:39:26.468000Z,-83.763372,-78.148701,1.9,10.27,11.75,-83.762243,-78.14866,1.832,0.0124,0.0335,0.0331,0.0579,0.0567,0.0687,0.0608,3.972,3.337,3.972
20090121213928084,2009-01-21T21:39:28.104000Z,-83.909442,-78.159482,1.915,14.13,16.83,-83.910553,-78.159354,1.9095,0.3023,0.0787,0.0932,0.0322,0.0584,0.0568,0.0475,5.808,4.718,5.808
20090121213934732,2009-01-21T21:39:34.772000Z,-84.046833,-78.153488,2.025,6.41,7.408,-84.048843,-78.153811,1.9954,0.0661,0.1886,0.1484,0.0915,0.073,0.0377,0.0632,3.261,2.733,3.261
20090121214003924,2009-01-21T21:40:03.936000Z,-83.763372,-78.148746,1.9,10.0,11.42,-83.764593,-78.148888,1.8941,0.0657,0.2014,0.16,0.0471,0.051,0.056,0.0512,3.973,3.367,3.973
20090121214033520,2009-01-21T21:40:33.568000Z,-83.957913,-78.165925,1.805,51.88,59.3,-83.959713,-78.166177,1.8096,0.1684,0.07,0.0867,0.0216,0.043,0.0346,0.0318,8.962,7.444,8.962
