EventID,DT,X,Y,Z,COA,COA_NORM,GAU_X,GAU_Y,GAU_Z,GAU_ErrX,GAU_ErrY,GAU_ErrZ,COV_ErrX,COV_ErrY,COV_ErrZ,COV_Err_XYZ,TRIG_COA,DEC_COA,DEC_COA_NORM,GlobalCovarianceProduct,GlobalCovarianceGeometricMean
20090120074529892,2009-01-20T07:45:29.924000Z,-84.02931,-78.166753,2.035,5.248,6.157,-84.027864,-78.166765,2.0323,0.0565,0.1433,0.1715,0.0717,0.0887,0.0543,0.0702,3.095,2.555,3.095,0.000345336597,0.07015859259678044
20090120131521432,2009-01-20T13:15:21.448000Z,-83.963127,-78.161088,1.88,5.719,6.561,-83.962379,-78.161032,1.8525,0.0731,0.1192,0.2291,0.0741,0.1021,0.0674,0.0799,3.453,2.927,3.453,0.000509922114,0.07989163003650757
20090120014649636,2009-01-20T01:46:49.652000Z,-83.971134,-78.1498,1.925,9.438,10.77,-83.971433,-78.14981,1.9164,0.0719,0.1295,0.1698,0.0391,0.0614,0.0343,0.0435,4.039,3.432,4.039,8.2345382e-05,0.043505725586245166
20090120050155824,2009-01-20T05:01:55.828000Z,-84.022461,-78.137377,1.925,5.574,6.363,-84.021693,-78.137655,1.9152,0.2759,0.1275,0.0762,0.0692,0.1127,0.0765,0.0842,3.603,3.084,3.603,0.00059661126,0.08418417920509357
20090120204018092,2009-01-20T20:40:18.096000Z,-83.90268,-78.170947,1.36,5.117,5.921,-83.901597,-78.171145,1.2531,0.0852,0.1338,0.4219,0.352,0.2873,0.4245,0.3501,3.954,3.311,3.954,0.0429295152,0.3501482778533389
20090120232748740,2009-01-20T23:27:48.784000Z,-84.031841,-78.178485,2.055,6.184,7.125,-84.029877,-78.178195,2.1078,0.0704,0.1783,0.2748,0.0838,0.1159,0.1179,0.1046,3.918,3.316,3.918,0.001145094318,0.10461976814663254
20090120150915652,2009-01-20T15:09:15.652000Z,-84.045668,-78.147309,2.035,5.323,6.143,-84.046587,-78.147411,2.0135,0.0689,0.1697,0.1563,0.0984,0.0744,0.0426,0.0678,3.061,2.585,3.061,0.000311872896,0.06781501742684198
20090120061126276,2009-01-20T06:11:26.304000Z,-84.045076,-78.152504,2.05,5.027,5.832,-84.045558,-78.152427,2.0288,0.0658,0.1681,0.1974,0.0909,0.0801,0.0352,0.0635,3.291,2.772,3.291,0.000256294368,0.06352037026011527
20090120190422168,2009-01-20T19:04:22.188000Z,-84.01617,-78.139933,1.945,12.83,14.8,-84.015646,-78.139927,1.9177,0.1785,0.0963,0.0726,0.0372,0.0593,0.0439,0.0459,5.926,5.012,5.926,9.684164399999999e-05,0.04592199192009235
20090120205617840,2009-01-20T20:56:17.828000Z,-84.015953,-78.140022,1.975,5.656,6.408,-84.014702,-78.140472,1.978,0.0687,0.1164,0.2118,0.0609,0.096,0.0538,0.068,3.263,2.807,3.263,0.00031453632000000005,0.06800751935303333
20090120192553560,2009-01-20T19:25:53.564000Z,-84.01595,-78.139798,1.955,8.606,9.862,-84.016588,-78.139725,1.9521,0.0701,0.1172,0.171,0.0523,0.0615,0.0491,0.0541,4.393,3.745,4.393,0.000157927695,0.05405295388489431
20090120145438296,2009-01-20T14:54:38.308000Z,-83.763456,-78.160524,1.955,15.82,18.4,-83.765731,-78.160609,1.9402,0.2419,0.1269,0.0835,0.0511,0.0481,0.0633,0.0538,5.648,4.622,5.648,0.00015558570299999998,0.053784428982380214
20090120232241184,2009-01-20T23:22:41.224000Z,-84.045718,-78.169477,2.1,7.187,8.213,-84.047554,-78.16949,2.0697,0.0662,0.1517,0.2,0.0739,0.0909,0.0682,0.0771,3.707,3.107,3.707,0.0004581341819999999,0.077089914753244
20090120133425744,2009-01-20T13:34:25.764000Z,-83.957913,-78.165925,1.81,11.63,13.88,-83.958691,-78.165999,1.7979,0.0664,0.0968,0.1875,0.0332,0.0586,0.0547,0.0474,5.627,4.517,5.627,0.000106419944,0.04738865057308484
20090120122048540,2009-01-20T12:20:48.548000Z,-84.014427,-78.139978,1.9,17.0,19.8,-84.013598,-78.14042,1.9231,0.1693,0.0886,0.0642,0.0361,0.0513,0.0437,0.0433,6.387,5.328,6.387,8.0929341e-05,0.043254902225356356
20090120024132092,2009-01-20T02:41:32.128000Z,-83.92521,-78.187024,1.77,10.47,11.69,-83.927489,-78.186757,1.9054,0.0785,0.1084,0.3177,0.0602,0.0863,0.1758,0.097,5.233,4.547,5.233,0.0009133267080000001,0.09702315343422493
20090120005139440,2009-01-20T00:51:39.468000Z,-83.980306,-78.184595,1.845,9.205,10.31,-83.982016,-78.184288,1.8632,0.0715,0.1133,0.2547,0.0475,0.0812,0.1226,0.0779,4.974,4.322,4.974,0.00047286819999999995,0.07790763777038465
20090120031551388,2009-01-20T03:15:51.388000Z,-84.022496,-78.140781,1.92,11.76,13.45,-84.022261,-78.140993,1.9245,0.1841,0.1127,0.0678,0.0457,0.0508,0.0382,0.0446,5.11,4.328,5.11,8.868359199999998e-05,0.044594478728265545
20090120024409688,2009-01-20T02:44:09.676000Z,-83.881075,-78.160377,1.795,5.793,6.843,-83.881927,-78.160346,1.779,0.2956,0.0865,0.1029,0.0802,0.1269,0.1415,0.1129,3.863,3.193,3.863,0.0014400992699999998,0.11292691831294656
20090120140943052,2009-01-20T14:09:43.084000Z,-84.059225,-78.150526,2.03,5.076,5.939,-84.061334,-78.150712,2.0355,0.0689,0.2016,0.1681,0.1001,0.0703,0.0393,0.0651,3.627,3.028,3.627,0.000276555279,0.0651519348382381
20090120125621788,2009-01-20T12:56:21.820000Z,-83.960009,-78.148504,1.805,6.078,7.132,-83.960725,-78.148889,1.8015,0.0632,0.1272,0.1731,0.1263,0.0957,0.0716,0.0953,3.636,2.99,3.636,0.0008654227559999999,0.09529631417863874
20090120054917832,2009-01-20T05:49:17.828000Z,-83.900932,-78.160154,1.805,5.368,6.073,-83.900318,-78.16078,1.7177,0.3824,0.0844,0.1092,0.1242,0.2145,0.2522,0.1887,4.217,3.637,4.217,0.00671883498,0.18869685340811732
20090120021643288,2009-01-20T02:16:43.316000Z,-84.077178,-78.111194,1.81,7.356,8.4,-84.076965,-78.111127,1.8517,0.0893,0.1286,0.4717,0.0557,0.0922,0.1838,0.0981,4.685,3.965,4.685,0.000943912252,0.0980943230421684
20090120032850460,2009-01-20T03:28:50.468000Z,-84.014209,-78.139889,1.905,17.71,20.84,-84.013278,-78.140327,1.9193,0.1841,0.0962,0.0703,0.0248,0.0348,0.036,0.0314,6.82,5.64,6.82,3.1069439999999994e-05,0.03143724467433442
20090120160756448,2009-01-20T16:07:56.468000Z,-84.030413,-78.167738,1.99,8.023,8.795,-84.031491,-78.167431,1.9985,0.0692,0.1672,0.2065,0.074,0.0825,0.05,0.0674,3.538,3.083,3.538,0.00030525,0.06733154152231703
20090120085252052,2009-01-20T08:52:52.068000Z,-84.021435,-78.165234,2.005,6.306,7.247,-84.023882,-78.165318,2.0004,0.2399,0.1655,0.0643,0.0987,0.1045,0.0525,0.0815,3.475,2.94,3.475,0.0005414928749999999,0.08150750178729081
20090120221009940,2009-01-20T22:10:09.960000Z,-84.0011,-78.161345,2.02,5.964,6.843,-84.001015,-78.161593,2.007,0.0596,0.1327,0.195,0.062,0.0737,0.0409,0.0572,3.546,3.02,3.546,0.00018688846000000002,0.05717341870549805
20090120034814720,2009-01-20T03:48:14.728000Z,-84.022714,-78.140781,1.945,9.07,10.55,-84.022045,-78.140994,1.9418,0.134,0.1835,0.0698,0.0502,0.0645,0.0496,0.0543,4.706,3.949,4.706,0.00016059984,0.05435611007201775
20090120002523604,2009-01-20T00:25:23.632000Z,-83.980525,-78.184685,1.85,8.13,9.152,-83.981073,-78.18443,1.859,0.0725,0.0965,0.2329,0.0402,0.0694,0.0942,0.0641,4.745,4.07,4.745,0.000262806696,0.06405388495723682
20090120035313352,2009-01-20T03:53:13.372000Z,-83.763233,-78.160927,1.845,49.2,56.64,-83.763866,-78.160623,1.9007,0.2193,0.0853,0.0695,0.0298,0.0494,0.0683,0.0465,8.72,7.15,8.72,0.000100545796,0.04650018052113216
20090120233447184,2009-01-20T23:34:47.220000Z,-84.045719,-78.169522,2.1,7.829,8.751,-84.045211,-78.169213,2.1114,0.0597,0.1529,0.1935,0.0864,0.0802,0.0573,0.0735,3.606,3.11,3.606,0.00039704774399999994,0.07349891210384782
20090120210141544,2009-01-20T21:01:41.556000Z,-83.813931,-78.151184,1.94,7.612,8.894,-83.814572,-78.150926,1.9318,0.0124,0.0321,0.0332,0.0486,0.0669,0.0681,0.0605,4.259,3.524,4.259,0.00022141625399999996,0.06049737064819977
20090120210047160,2009-01-20T21:00:47.164000Z,-83.981392,-78.15132,1.98,6.392,7.29,-83.981906,-78.151473,1.9675,0.0679,0.1078,0.1702,0.0545,0.0702,0.0395,0.0532,3.428,2.926,3.428,0.00015112304999999999,0.05326520097665565
20090120140400172,2009-01-20T14:04:00.196000Z,-84.017014,-78.159593,2.04,9.872,11.7,-84.020292,-78.160182,2.011,0.0707,0.1579,0.1742,0.0731,0.0746,0.0393,0.0598,3.808,3.097,3.808,0.000214313118,0.05984339884579675
20090120011809840,2009-01-20T01:18:09.844000Z,-83.818091,-78.180654,1.195,6.122,7.014,-83.817732,-78.18087,1.5043,0.0912,0.1104,0.8704,0.5774,0.115,0.2557,0.257,4.145,3.528,4.145,0.0169787357,0.2570209055046654
20090120135020504,2009-01-20T13:50:20.524000Z,-83.95813,-78.165701,1.82,7.856,9.241,-83.958221,-78.165821,1.784,0.0701,0.1473,0.2154,0.0439,0.0841,0.0536,0.0583,4.879,4.058,4.879,0.00019789066400000002,0.05827403653517754
20090120111600268,2009-01-20T11:16:00.296000Z,-84.027336,-78.165858,2.025,6.167,6.999,-84.027838,-78.165908,2.0003,0.0665,0.1643,0.187,0.1761,0.2662,0.0692,0.148,3.134,2.667,3.134,0.003243945144,0.14803275912286565
20090120190359720,2009-01-20T19:03:59.736000Z,-83.811751,-78.151139,1.95,5.354,6.122,-83.810905,-78.151088,1.9188,0.0751,0.1088,0.2924,0.0923,0.1227,0.1242,0.1121,3.364,2.855,3.364,0.001406591082,0.11204417586648009
20090120171915924,2009-01-20T17:19:15.960000Z,-84.012297,-78.168462,2.0,9.306,10.73,-84.012441,-78.167598,1.9927,0.0627,0.1257,0.1703,0.0445,0.0701,0.0386,0.0494,4.97,4.17,4.97,0.00012041077,0.04938045772068908
20090120053829744,2009-01-20T05:38:29.800000Z,-83.948258,-78.153835,2.01,5.629,6.326,-83.94703,-78.154072,1.9688,0.0804,0.1127,0.2489,0.0604,0.0898,0.0548,0.0667,3.1,2.672,3.1,0.00029723081600000004,0.06673668208631763
20090120165714516,2009-01-20T16:57:14.552000Z,-83.879098,-78.167722,1.6,9.651,11.16,-83.879576,-78.16785,1.6026,0.3057,0.0854,0.0983,0.0368,0.0656,0.1106,0.0644,6.46,5.432,6.46,0.00026699724800000003,0.06439254572105388
20090120115537748,2009-01-20T11:55:37.764000Z,-83.970917,-78.149845,1.94,7.308,8.595,-83.971452,-78.149859,1.9226,0.0637,0.1211,0.1571,0.0458,0.054,0.035,0.0443,3.313,2.725,3.313,8.656200000000002e-05,0.044235990968992785
20090120043215668,2009-01-20T04:32:15.652000Z,-84.024237,-78.140646,1.945,6.779,7.607,-84.023059,-78.140951,1.9352,0.122,0.2081,0.0647,0.0579,0.0889,0.0491,0.0632,3.858,3.346,3.858,0.000252732921,0.06322477205808337
20090120142051628,2009-01-20T14:20:51.644000Z,-83.974625,-78.150247,1.965,5.412,6.21,-83.973275,-78.150424,1.9492,0.072,0.1186,0.17,0.0553,0.0764,0.0441,0.0571,3.149,2.678,3.149,0.000186318972,0.057115286519940675
20090120231800828,2009-01-20T23:18:00.856000Z,-84.035568,-78.179558,1.975,5.745,6.616,-84.035505,-78.179397,1.9787,0.0676,0.1309,0.2476,0.0653,0.1048,0.1102,0.091,3.544,2.96,3.544,0.000754147088,0.09102318324116375
20090120173523504,2009-01-20T17:35:23.508000Z,-83.814143,-78.15199,1.975,6.752,7.75,-83.812132,-78.151922,1.9623,0.0622,0.1165,0.2122,0.0571,0.088,0.0734,0.0717,3.841,3.216,3.841,0.00036882032,0.07171416511131092
20090120114938872,2009-01-20T11:49:38.860000Z,-83.969826,-78.1498,1.94,6.589,7.644,-83.970149,-78.1498,1.9406,0.0691,0.1355,0.1966,0.0635,0.0633,0.0361,0.0525,3.803,3.192,3.803,0.00014510575499999997,0.05254864787819693
20090120114355248,2009-01-20T11:43:55.256000Z,-83.971135,-78.14989,1.935,6.647,7.681,-83.973042,-78.150127,1.9327,0.0696,0.1243,0.1768,0.0588,0.0689,0.0379,0.0535,3.533,2.941,3.533,0.000153545028,0.053548246343528755
20090120193322168,2009-01-20T19:33:22.168000Z,-83.981609,-78.151186,1.965,6.359,7.521,-83.980415,-78.151222,1.9427,0.0713,0.1184,0.1849,0.0616,0.0659,0.0389,0.0541,3.317,2.688,3.317,0.000157912216,0.05405118785939324
20090120042037992,2009-01-20T04:20:38.000000Z,-84.01247,-78.140382,1.905,11.09,13.04,-84.014274,-78.14062,1.9198,0.1819,0.0985,0.0693,0.0352,0.0514,0.0441,0.0431,5.391,4.439,5.391,7.9789248e-05,0.04305082290713329
20090120065144540,2009-01-20T06:51:44.548000Z,-84.00797,-78.148669,1.985,7.463,8.614,-84.008785,-78.148812,1.9721,0.1672,0.1005,0.0687,0.0516,0.0635,0.0338,0.048,3.437,2.886,3.437,0.00011074908,0.04802271494340187
20090120090855684,2009-01-20T09:08:55.712000Z,-83.940416,-78.156479,1.94,14.2,16.29,-83.940597,-78.156557,1.9218,0.0714,0.1016,0.2236,0.052,0.0633,0.0456,0.0531,4.964,4.183,4.964,0.00015009696,0.05314437436825815
20090120195137004,2009-01-20T19:51:37.032000Z,-84.043704,-78.147175,1.97,6.568,7.596,-84.04341,-78.147669,1.9736,0.0735,0.1279,0.1591,0.0605,0.0716,0.0429,0.0571,3.395,2.854,3.395,0.00018583421999999997,0.05706571061433899
20090120112917764,2009-01-20T11:29:17.780000Z,-83.81589,-78.151588,1.945,5.478,6.367,-83.814803,-78.151836,1.9026,0.0672,0.174,0.2312,0.1141,0.1643,0.1935,0.1536,4.135,3.449,4.135,0.0036274729050000004,0.1536507645976756
20090120065950452,2009-01-20T06:59:50.440000Z,-84.01465,-78.140471,1.985,12.09,14.33,-84.015007,-78.140541,1.9785,0.2056,0.1022,0.0689,0.0369,0.0743,0.0454,0.0499,5.44,4.457,5.44,0.00012447181800000003,0.04992947630827893
20090120084905712,2009-01-20T08:49:05.740000Z,-83.765206,-78.160122,1.98,35.24,40.26,-83.763575,-78.160473,1.9274,0.2136,0.0923,0.0716,0.0366,0.0406,0.0573,0.044,8.025,6.7,8.025,8.514550799999999e-05,0.043993371591040796
20090120121009796,2009-01-20T12:10:09.820000Z,-84.010017,-78.157938,1.94,7.819,8.978,-84.008378,-78.15786,1.9369,0.0685,0.1525,0.1401,0.0651,0.0637,0.0364,0.0532,3.797,3.207,3.797,0.00015094606800000003,0.05324439968434846
20090120114232572,2009-01-20T11:42:32.620000Z,-83.925211,-78.18765,1.855,8.956,10.25,-83.925713,-78.187638,1.8304,0.0124,0.032,0.0336,0.0419,0.0857,0.1456,0.0806,5.072,4.332,5.072,0.0005228248479999999,0.0805598668898416
20090120175734808,2009-01-20T17:57:34.824000Z,-83.764548,-78.160391,1.98,8.839,10.46,-83.764183,-78.160536,1.9528,0.074,0.1131,0.2408,0.051,0.0692,0.1027,0.0713,5.028,4.123,5.028,0.00036244884,0.07129880288356584
20090120024038180,2009-01-20T02:40:38.204000Z,-83.902897,-78.162169,1.815,9.275,10.87,-83.90446,-78.161887,1.8261,0.2656,0.0803,0.0932,0.0552,0.0686,0.0799,0.0671,5.531,4.595,5.531,0.00030255892799999995,0.06713309312931036
20090120041411268,2009-01-20T04:14:11.272000Z,-84.018124,-78.13926,1.95,17.18,20.05,-84.016421,-78.139557,1.9383,0.192,0.1028,0.0703,0.0363,0.0546,0.0432,0.0441,6.531,5.424,6.531,8.5621536e-05,0.044075204720328214
20090120105403812,2009-01-20T10:54:03.844000Z,-84.013128,-78.140785,1.945,10.42,12.17,-84.013316,-78.140855,1.9298,0.1805,0.0984,0.0672,0.0423,0.0638,0.0382,0.0469,4.498,3.715,4.498,0.000103091868,0.04688941376473796
20090120170936444,2009-01-20T17:09:36.460000Z,-84.024936,-78.165993,2.045,14.67,16.91,-84.027112,-78.16591,2.0185,0.1354,0.1512,0.0606,0.0448,0.0425,0.0333,0.0399,4.546,3.76,4.546,6.34032e-05,0.03987527818256351
20090120053153244,2009-01-20T05:31:53.268000Z,-84.045052,-78.168537,2.08,6.748,7.735,-84.050967,-78.168808,2.0244,0.0621,0.2888,0.2156,0.1306,0.1089,0.0995,0.1123,4.108,3.467,4.108,0.00141512283,0.1122702558835955
20090120220531816,2009-01-20T22:05:31.832000Z,-83.731054,-78.168031,2.095,5.521,6.343,-83.73044,-78.167973,2.093,0.0761,0.1502,0.508,0.0863,0.1807,0.4208,0.1872,4.025,3.392,4.025,0.006562127728,0.18721826942621572
20090120031446656,2009-01-20T03:14:46.664000Z,-83.972444,-78.150113,1.925,5.656,6.501,-83.974813,-78.150094,1.9082,0.1718,0.0901,0.0709,0.0789,0.0855,0.0466,0.068,3.011,2.54,3.011,0.00031436127000000004,0.06799490085754592
20090120065257888,2009-01-20T06:52:57.912000Z,-84.052485,-78.169205,1.97,5.245,5.931,-84.051245,-78.168912,1.9933,0.0094,0.0425,0.0238,0.1172,0.1016,0.0894,0.1021,3.334,2.871,3.334,0.001064532288,0.10210639570874225
20090120234232896,2009-01-20T23:42:32.904000Z,-84.031598,-78.136433,1.91,5.754,6.58,-84.030184,-78.13615,1.8861,0.2149,0.1346,0.095,0.4926,0.205,0.1308,0.2364,4.219,3.571,4.219,0.013208576399999998,0.23638432304330131
20090120020756864,2009-01-20T02:07:56.888000Z,-84.045516,-78.152772,2.05,6.146,6.936,-84.04554,-78.15277,2.0292,0.0659,0.1536,0.159,0.0629,0.0667,0.0359,0.0532,3.273,2.82,3.273,0.00015061593699999996,0.05320555477925067
20090120043443608,2009-01-20T04:34:43.624000Z,-84.013561,-78.140471,1.915,11.11,12.91,-84.013454,-78.140808,1.9191,0.1716,0.1032,0.0641,0.0428,0.0678,0.0472,0.0515,4.913,4.116,4.913,0.00013696684799999998,0.051547208793194244
20090120222950680,2009-01-20T22:29:50.676000Z,-84.021428,-78.164517,2.005,9.769,11.36,-84.0235,-78.164543,1.9913,0.0608,0.1434,0.1533,0.0459,0.0522,0.0367,0.0445,4.282,3.56,4.282,8.793246600000002e-05,0.04446822054554439
20090120204536580,2009-01-20T20:45:36.604000Z,-84.046325,-78.147577,2.035,8.034,9.264,-84.046846,-78.147596,2.013,0.0753,0.1395,0.1628,0.0564,0.0618,0.0406,0.0521,3.538,2.967,3.538,0.00014151211199999998,0.052111215615622666
20090120004815320,2009-01-20T00:48:15.336000Z,-83.970917,-78.14989,1.94,5.332,6.347,-83.970965,-78.149841,1.9128,0.0802,0.1301,0.2259,0.233,0.3508,0.1236,0.2162,3.326,2.699,3.326,0.01010261904,0.2161779158275408
20090120051942580,2009-01-20T05:19:42.588000Z,-83.972879,-78.149889,1.97,5.09,6.03,-83.972651,-78.15,1.9535,0.0637,0.1404,0.1735,0.063,0.0684,0.0384,0.0549,3.161,2.597,3.161,0.00016547327999999999,0.05490045686263187
20090120122844680,2009-01-20T12:28:44.688000Z,-84.012689,-78.140427,1.915,13.78,16.12,-84.012672,-78.140589,1.9292,0.0656,0.1181,0.1793,0.0429,0.0591,0.0368,0.0454,5.67,4.7,5.67,9.330235200000001e-05,0.04535559450695869
20090120044240896,2009-01-20T04:42:40.900000Z,-84.012472,-78.140516,1.925,9.471,10.95,-84.012136,-78.140488,1.9307,0.2039,0.1009,0.0681,0.0461,0.0694,0.0439,0.052,4.831,4.061,4.831,0.00014045102600000002,0.051980641956209585
20090120120147284,2009-01-20T12:01:47.324000Z,-84.045632,-78.126394,1.835,5.088,5.793,-84.045387,-78.126528,1.8257,0.0793,0.1229,0.3245,0.0844,0.2139,0.2713,0.1698,3.765,3.188,3.765,0.004897822308,0.1698247595349365
20090120211341060,2009-01-20T21:13:41.068000Z,-83.813712,-78.151229,1.935,9.321,10.62,-83.812885,-78.151366,1.9048,0.068,0.116,0.2115,0.0436,0.0663,0.068,0.0582,4.926,4.206,4.926,0.00019656624000000003,0.05814374176527023
20090120222140560,2009-01-20T22:21:40.588000Z,-84.021865,-78.164607,2.025,12.47,14.26,-84.021418,-78.164489,2.0316,0.0621,0.1332,0.1518,0.0465,0.0527,0.0402,0.0462,4.359,3.672,4.359,9.851210999999999e-05,0.046184531280541306
20090120173841676,2009-01-20T17:38:41.708000Z,-84.025153,-78.165859,2.04,8.184,9.271,-84.027837,-78.165793,2.0243,0.1598,0.134,0.0536,0.0645,0.0656,0.0351,0.053,3.434,2.93,3.434,0.00014851512,0.05295702223713965
20090120011000972,2009-01-20T01:10:00.996000Z,-84.002758,-78.176527,1.925,11.42,13.18,-84.004616,-78.176365,1.928,0.0652,0.1099,0.2066,0.0379,0.0635,0.0639,0.0536,6.398,5.364,6.398,0.00015378493500000002,0.0535761207166375
20090120203144476,2009-01-20T20:31:44.476000Z,-84.009184,-78.162328,1.99,6.424,7.261,-84.011109,-78.162758,1.9734,0.0641,0.1529,0.1736,0.3263,0.1813,0.1285,0.1966,3.216,2.742,3.216,0.007601827414999999,0.19662527144493427
20090120230059104,2009-01-20T23:00:59.092000Z,-83.903333,-78.162349,1.94,5.873,6.837,-83.904292,-78.162582,1.92,0.3536,0.0918,0.0839,0.087,0.1207,0.1194,0.1078,4.052,3.38,4.052,0.00125380746,0.10783099595966751
20090120073924872,2009-01-20T07:39:24.892000Z,-84.012078,-78.168462,2.0,17.97,20.71,-84.012976,-78.168293,2.0005,0.0706,0.1204,0.178,0.0351,0.0446,0.0297,0.036,6.538,5.362,6.538,4.6494162e-05,0.035958326778130316
20090120155454876,2009-01-20T15:54:54.896000Z,-84.015297,-78.139844,1.915,11.52,13.29,-84.015311,-78.139963,1.9207,0.2046,0.092,0.0703,0.0487,0.0685,0.0538,0.0564,5.724,4.805,5.724,0.00017947411000000002,0.05640712126937442
20090120001611512,2009-01-20T00:16:11.500000Z,-83.789433,-78.159506,1.9,6.276,7.176,-83.790064,-78.159406,1.9069,0.2211,0.1026,0.0893,0.0576,0.075,0.1116,0.0784,3.809,3.243,3.809,0.00048211200000000004,0.0784120209250509
20090120092212604,2009-01-20T09:22:12.620000Z,-83.737015,-78.163242,1.95,7.644,9.069,-83.738499,-78.163641,1.9744,0.0785,0.1621,0.3971,0.0776,0.1113,0.2022,0.1204,4.125,3.328,4.125,0.0017463771359999998,0.12042389749442975
20090120042016752,2009-01-20T04:20:16.776000Z,-83.980082,-78.183834,1.895,6.013,6.776,-83.981117,-78.183999,1.9252,0.0758,0.138,0.2872,0.0804,0.1061,0.1438,0.1071,3.735,3.215,3.735,0.0012266772720000002,0.10704756007229478
20090120074841300,2009-01-20T07:48:41.316000Z,-83.767083,-78.1483,1.915,7.209,8.249,-83.76803,-78.148161,1.9031,0.0653,0.1222,0.2087,0.0556,0.0713,0.0733,0.0662,4.188,3.56,4.188,0.00029058172399999997,0.06623528845760152
20090120190320568,2009-01-20T19:03:20.588000Z,-84.016166,-78.13953,1.905,8.941,10.43,-84.014872,-78.139742,1.9033,0.07,0.1258,0.1941,0.0541,0.0759,0.0556,0.0611,4.645,3.842,4.645,0.000228304164,0.06111830164010145
20090120230304752,2009-01-20T23:03:04.800000Z,-83.957694,-78.165836,1.805,21.24,24.94,-83.958636,-78.165938,1.7982,0.0678,0.1176,0.1857,0.0193,0.0523,0.0393,0.0341,6.823,5.594,6.823,3.9669027e-05,0.0341049315915421
20090120065643848,2009-01-20T06:56:43.872000Z,-83.866282,-78.14394,1.95,6.16,7.132,-83.865218,-78.143894,1.951,0.1298,0.2006,0.071,0.0518,0.0764,0.0383,0.0533,3.993,3.338,3.993,0.000151573016,0.05331801396817158
20090120013112204,2009-01-20T01:31:12.232000Z,-83.981616,-78.184326,1.91,6.405,7.247,-83.983592,-78.184639,1.877,0.0698,0.1236,0.2748,0.0667,0.0895,0.1382,0.0938,4.16,3.584,4.16,0.0008250056299999998,0.09378908611386136
20090120001851492,2009-01-20T00:18:51.512000Z,-83.981181,-78.184684,1.875,6.896,7.755,-83.982507,-78.185056,1.8728,0.0754,0.1141,0.2207,0.0355,0.0697,0.0996,0.0627,3.891,3.36,3.891,0.00024644525999999997,0.06269604659540678
20090120051458828,2009-01-20T05:14:58.828000Z,-84.040562,-78.139429,1.96,5.353,6.222,-84.041274,-78.139512,1.9669,0.0726,0.1161,0.1945,0.8003,0.3195,0.4451,0.4846,3.852,3.222,3.852,0.113810222835,0.484611546873818
20090120140535164,2009-01-20T14:05:35.208000Z,-83.811536,-78.150691,1.92,10.33,12.1,-83.812,-78.150644,1.9111,0.0702,0.1014,0.2172,0.0503,0.0716,0.0593,0.0598,3.965,3.262,3.965,0.000213567764,0.05977394233143535
20090120170601304,2009-01-20T17:06:01.332000Z,-84.024698,-78.164113,2.02,5.154,5.781,-84.027306,-78.164253,2.0164,0.0629,0.1772,0.2018,0.1469,0.1149,0.0714,0.1064,3.115,2.695,3.115,0.0012051470340000002,0.10641757187361478
20090120131620308,2009-01-20T13:16:20.340000Z,-83.844758,-78.180749,1.355,5.302,6.062,-83.846701,-78.180087,1.6435,1.0376,0.1233,0.0928,0.1291,0.1855,0.387,0.21,4.287,3.672,4.287,0.00926789535,0.2100521061177521
20090120165737432,2009-01-20T16:57:37.452000Z,-84.014645,-78.139933,1.91,6.337,7.139,-84.014223,-78.14062,1.9333,0.0703,0.1096,0.2199,0.0713,0.1155,0.0629,0.0803,3.825,3.29,3.825,0.000517990935,0.08031081869736016
20090120134224928,2009-01-20T13:42:24.936000Z,-83.94216,-78.156165,2.025,6.004,7.075,-83.94039,-78.156562,2.0007,0.2588,0.0729,0.0949,0.0605,0.0924,0.0564,0.068,3.951,3.28,3.951,0.00031528727999999994,0.06806159931468042
20090120084928808,2009-01-20T08:49:28.840000Z,-84.00405,-78.174377,1.94,6.472,7.401,-84.004591,-78.173733,1.9988,0.0712,0.1519,0.2419,0.0949,0.1373,0.1019,0.1099,3.645,3.1,3.645,0.001327733563,0.10990994179812966
20090120004354024,2009-01-20T00:43:54.048000Z,-84.04573,-78.152459,2.045,5.542,6.346,-84.045356,-78.152746,2.0336,0.0725,0.2015,0.1676,0.0968,0.0855,0.0399,0.0691,3.174,2.691,3.174,0.00033022836,0.0691201686676054
20090120113103108,2009-01-20T11:31:03.120000Z,-84.014432,-78.140426,1.98,12.33,14.45,-84.014765,-78.140449,1.9501,0.1858,0.1002,0.069,0.0378,0.059,0.0442,0.0462,5.799,4.809,5.799,9.857484e-05,0.0461943322445031
20090120231645708,2009-01-20T23:16:45.704000Z,-84.044579,-78.147399,2.05,7.265,8.232,-84.046345,-78.147127,2.0507,0.0712,0.2534,0.1738,0.111,0.0784,0.0363,0.0681,3.446,2.937,3.446,0.00031589711999999994,0.06810545345008398
20090120141939596,2009-01-20T14:19:39.592000Z,-84.016399,-78.141097,2.025,7.017,8.144,-84.016601,-78.140814,1.9955,0.1986,0.1046,0.0694,0.0509,0.0844,0.0509,0.0603,3.845,3.21,3.845,0.00021866436400000004,0.0602456929136425
20090120011006048,2009-01-20T01:10:06.028000Z,-83.970916,-78.1498,1.93,7.595,8.697,-83.971168,-78.149861,1.9211,0.0664,0.1138,0.1623,0.0449,0.0627,0.0334,0.0455,3.32,2.807,3.32,9.402868200000001e-05,0.0454729835188503
